created_at,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,popularity,favourites_rate,follower_rate,friend_rate,bot_or_not
12,0,0,8029,698516,1064,1,14193,1,3.507,93.803,1.093,5.157,0.233,0
19,0,0,61986,91110,91104,1,74558,1,17.572,130.412,2.748,3.112,3.112,0
13,0,0,18364,2711526,4544,0,29658,0,7.429,124.752,1.723,6.522,0.76,0
12,0,0,31222,1924,1168,0,8014,0,2.159,53.422,2.242,0.418,0.274,1
23,0,0,20,119,109,0,15379,0,3.573,22.504,0.005,0.027,0.025,0
12,1,0,136918,1350,1463,0,105603,0,52.279,52.543,4.231,0.512,0.545,0
2,1,0,72990,139,876,1,4144,0,0.915,33.487,2.84,0.03,0.177,0
15,0,0,44,1797173,1063658,1,23688,1,5.813,199.856,0.011,6.091,5.568,0
10,1,1,0,103,823,0,4293,0,1.503,31.183,0.0,0.035,0.253,1
18,0,0,18936,25013,926,0,16861,1,5.675,69.188,1.998,2.243,0.271,0
15,1,0,1946,93,144,0,2789,0,0.751,22.611,0.421,0.025,0.038,1
6,0,0,24925,12838,446,0,13540,0,4.585,57.732,2.245,1.677,0.141,0
21,0,0,330,815909,397,0,439,1,0.129,81.488,0.093,5.486,0.111,0
22,0,0,213,14,0,0,308,0,0.095,0.0,0.063,0.004,0.0,1
14,1,0,6171,965,709,1,19659,0,7.972,45.124,1.253,0.33,0.253,0
23,1,0,233,275,391,0,3206,0,1.544,33.561,0.106,0.124,0.173,1
9,0,0,163,24,186,1,1139,0,0.289,16.838,0.04,0.006,0.046,1
9,0,0,11414,3750,0,0,41335,0,13.33,0.0,1.543,0.793,0.0,0
16,0,0,2248,522,1021,1,4067,0,1.089,43.376,0.471,0.131,0.242,0
17,0,0,1707,1656637,24,1,19607,0,5.415,46.095,0.386,6.128,0.007,0
13,0,0,89008,1084,1487,1,67710,0,16.292,51.058,3.11,0.232,0.306,0
15,1,0,88,9,22,0,515,0,0.207,7.22,0.035,0.004,0.009,1
0,1,0,948,127,0,1,1596,0,0.544,0.0,0.28,0.042,0.0,0
21,0,0,15659,2336,3384,1,27714,0,6.406,63.039,1.53,0.432,0.578,0
23,1,0,2145,11,0,0,2994,0,1.021,0.0,0.549,0.004,0.0,1
14,0,0,117195,98,737,0,7048,0,6.562,30.346,4.702,0.087,0.522,0
9,1,0,3028,197,268,0,2254,0,1.011,29.586,0.858,0.085,0.114,0
3,0,0,2450,1874581,2915,1,25834,1,6.833,115.233,0.5,6.208,0.572,0
18,1,0,299,13,2,0,63,0,0.033,2.899,0.147,0.007,0.001,1
5,1,0,4176,131,176,0,3105,0,2.204,25.274,1.377,0.089,0.118,1
2,0,0,1422,589,495,1,2980,0,0.758,39.599,0.309,0.14,0.119,0
16,0,0,203,544,1379,1,2779,0,0.655,45.554,0.047,0.121,0.281,0
16,0,0,2905,128962,267,1,13507,0,3.334,65.791,0.541,3.491,0.064,0
19,0,0,2871,333,512,1,4559,0,1.109,36.263,0.53,0.078,0.117,0
0,0,0,2713,240,315,1,6656,0,1.754,31.569,0.539,0.061,0.08,0
20,1,0,7619,268182,1875,1,5556,1,3.512,94.207,1.761,5.139,0.782,0
18,0,0,48346,897,617,0,12520,0,4.314,43.701,2.871,0.269,0.193,0
16,1,0,17,0,0,0,170,0,0.138,0.0,0.014,0.0,0.0,1
3,1,0,2637,143,487,0,447,0,0.516,30.765,1.397,0.153,0.446,0
8,0,0,4,1132,16,0,22,0,0.015,19.925,0.003,0.575,0.011,1
8,1,1,126,6,0,0,97,0,0.028,0.0,0.035,0.002,0.0,1
18,0,0,3236,2824,2221,0,29139,0,6.92,61.235,0.57,0.513,0.424,0
12,0,0,949,5329447,131,1,5702,1,2.513,75.629,0.349,7.762,0.056,0
7,0,0,4566,1489883,406,0,14064,1,3.43,85.411,0.748,5.898,0.094,0
18,0,0,25,1079525,201,1,16476,1,4.455,73.743,0.007,5.68,0.053,0
20,1,0,1132,21,829,0,1745,0,0.493,20.776,0.278,0.006,0.211,1
10,1,0,36,25,0,0,186,0,0.146,0.0,0.028,0.019,0.0,1
4,0,0,27389,26056,1245,1,24859,1,6.659,72.475,2.121,2.077,0.288,0
19,0,0,454,2155556,5,1,3654,1,0.865,26.13,0.102,6.237,0.001,0
21,0,0,3612,12763,521,1,5631,1,1.439,59.162,0.654,1.45,0.125,0
4,1,0,10843,89,68,1,1034,0,0.618,19.053,2.012,0.052,0.04,0
7,1,0,187,1,0,0,390,0,0.27,0.0,0.122,0.001,0.0,0
19,0,0,10298,8097,1207,1,23415,1,7.519,63.866,1.46,1.281,0.328,0
18,0,0,2501,55,0,1,3601,0,0.986,0.0,0.522,0.015,0.0,1
3,0,0,49608,776,335,1,18673,0,5.828,38.715,2.802,0.217,0.099,0
19,0,0,1219,14,0,1,1668,0,0.456,0.0,0.288,0.004,0.0,1
17,0,0,5577,911490,12888,0,14707,1,5.126,129.875,1.08,5.764,1.703,1
22,0,0,496,1627780,189,1,9928,1,2.78,75.047,0.13,6.124,0.052,0
2,0,0,4316,151,192,1,8635,0,2.321,26.439,0.77,0.04,0.05,0
20,0,0,7213,735,865,0,12068,0,2.951,44.65,1.017,0.165,0.192,0
16,1,0,46,2,47,0,61,0,0.028,4.253,0.021,0.001,0.021,0
22,0,0,6054,122,226,0,6859,0,1.87,26.106,0.975,0.033,0.06,0
22,1,0,68,656714,437482,1,11915,1,4.062,173.985,0.023,5.416,5.012,0
7,0,0,4910,6675001,1464,1,7624,1,1.678,114.548,0.733,7.293,0.279,0
2,1,0,6561,14124,365,0,2027,0,1.856,56.404,1.947,2.634,0.288,0
5,0,0,110,488458,360,0,7368,0,2.075,77.138,0.031,4.931,0.097,0
14,1,0,1137,20,35,0,1645,0,0.532,10.91,0.313,0.006,0.011,1
0,0,0,365,3119428,2380,1,8799,1,2.283,116.265,0.09,6.698,0.481,0
13,0,0,1476,198799,16,0,16609,0,6.393,34.565,0.45,4.351,0.006,0
0,0,0,43589,1229,3597,0,44137,0,14.921,58.257,2.756,0.347,0.796,0
0,1,0,1710,24,173,0,2354,0,0.806,16.606,0.461,0.008,0.058,1
23,1,0,1198,11,5,0,1697,0,1.17,4.452,0.602,0.008,0.003,1
12,1,0,12290,21110,19484,0,39801,0,50.254,98.355,2.804,3.32,3.243,0
23,0,0,6535,42214,101,1,11703,1,3.214,49.258,1.028,2.533,0.027,0
12,0,0,62,42509,0,1,41255,0,13.947,0.0,0.021,2.732,0.0,0
17,0,0,9151,12679,4905,1,3917,0,0.971,80.289,1.184,1.421,0.795,0
12,0,0,956,350,318,1,28192,0,7.066,33.789,0.215,0.084,0.077,0
9,0,0,4609,2489,2563,1,74912,0,23.425,61.382,0.892,0.576,0.589,0
1,1,0,2123,26,896,0,736,0,0.236,22.409,0.519,0.008,0.252,1
19,0,0,1957,115,0,1,2891,0,1.058,0.0,0.54,0.041,0.0,1
2,1,0,2505,13,3,0,3198,0,1.375,3.659,0.731,0.006,0.001,1
5,0,0,9378,1266,1114,0,76669,0,24.487,50.13,1.385,0.34,0.304,0
21,0,0,887,9407578,186,1,912,1,0.259,83.996,0.225,7.89,0.051,0
5,0,0,2200,54,0,1,3139,0,0.772,0.0,0.432,0.013,0.0,1
11,1,0,108,15525,86,0,4827,0,1.4,43.097,0.031,1.705,0.025,1
14,0,0,5888,17529,4059,1,19888,1,4.798,81.192,0.884,1.654,0.683,0
22,0,0,262472,152876,588,0,450684,0,153.034,76.142,4.501,3.969,0.182,0
17,1,0,0,564,926,1,26997,0,6.658,43.293,0.0,0.13,0.206,0
5,0,0,6849,300,799,0,10147,0,3.228,38.15,1.157,0.091,0.227,0
19,0,0,475,73,228,1,1002,0,0.242,23.387,0.109,0.017,0.054,0
16,0,0,28780,196,79,0,8123,0,3.841,23.151,2.682,0.089,0.037,0
11,1,0,408,0,0,0,866,0,0.782,0.0,0.314,0.0,0.0,0
15,1,0,15173,215,464,0,17280,0,5.178,33.015,1.713,0.062,0.13,0
1,1,0,2047,33,71,0,3178,0,0.929,15.081,0.469,0.01,0.021,1
14,0,0,13598,141848,2635,0,19514,1,4.898,93.441,1.485,3.6,0.508,0
16,1,0,2330,9,0,0,2600,0,0.984,0.0,0.632,0.003,0.0,1
9,0,0,5123,22433,1498,1,10365,0,2.531,73.26,0.811,1.868,0.312,0
19,1,0,3850,390,0,1,26143,0,7.929,0.0,0.774,0.112,0.0,1
17,0,0,127,7,304,0,1091,0,0.344,11.895,0.039,0.002,0.092,1
22,0,0,1180,138654,2344,1,79652,1,18.768,91.877,0.245,3.517,0.44,0
22,0,0,130590,1083,3048,1,62628,0,16.335,56.065,3.557,0.249,0.585,0
6,1,0,258,27,1509,0,103,0,0.034,24.391,0.082,0.009,0.404,1
3,0,0,515,4677067,660,0,34073,1,8.866,99.732,0.126,7.105,0.158,0
14,0,0,1,152,50,0,5261,0,2.784,19.779,0.001,0.077,0.026,0
22,1,0,1969,3,29,0,3012,0,1.045,4.715,0.521,0.001,0.01,1
8,0,0,2328,13,49,0,3679,0,1.014,10.324,0.496,0.004,0.013,1
16,1,0,1026,26,126,0,1092,0,0.687,15.966,0.498,0.016,0.076,1
0,1,1,19,3,0,0,16,0,0.009,0.0,0.011,0.002,0.0,1
6,1,0,153,3,0,0,34,0,0.014,0.0,0.062,0.001,0.0,1
10,0,0,192011,2688,1997,0,334189,0,82.536,60.016,3.88,0.509,0.401,0
3,0,0,4017,107,554,1,1807,0,0.466,29.586,0.711,0.027,0.134,0
1,0,0,741,181,378,1,2346,0,0.75,30.899,0.213,0.056,0.114,0
23,0,0,12396,1598468,188,1,21684,1,5.179,74.876,1.376,5.947,0.044,0
4,1,1,0,7,2,0,5422,0,2.559,2.285,0.0,0.003,0.001,1
21,1,0,2606,48,0,1,3799,0,1.765,0.0,0.793,0.022,0.0,1
9,0,0,1876,2283,741,1,51382,0,12.047,51.115,0.365,0.429,0.16,0
19,0,0,2384,30,125,1,1748,0,0.616,16.608,0.61,0.011,0.043,0
13,0,0,15861,50697,250,1,15530,1,4.097,59.861,1.646,2.665,0.064,0
0,0,0,300,21,88,0,152,0,0.048,13.875,0.09,0.007,0.027,0
13,1,0,0,273429,1549,0,11495,0,3.737,91.963,0.0,4.499,0.408,1
6,1,0,171,13,146,0,47,0,0.021,13.17,0.074,0.006,0.064,1
17,0,0,321,61625,452,1,747,0,0.246,67.451,0.101,3.059,0.139,0
2,1,0,198,17,49,0,526,0,0.28,11.307,0.1,0.009,0.026,0
13,1,0,40576,1023,401,1,56714,0,16.559,41.564,2.553,0.261,0.111,0
4,1,0,2288,66,0,1,3254,0,1.105,0.0,0.575,0.022,0.0,1
22,1,0,1901,17,65,0,2411,0,0.653,12.11,0.415,0.005,0.017,1
9,0,0,33077,800,497,1,53416,0,14.328,41.523,2.29,0.194,0.125,0
15,1,0,67,0,0,0,147,0,0.102,0.0,0.045,0.0,0.0,0
19,0,0,11791,460,119,0,7181,0,2.175,29.364,1.52,0.13,0.035,0
20,1,0,8073,33167,1499,1,11939,1,3.177,76.126,1.147,2.285,0.336,0
22,1,0,10680,304,225,1,2194,0,1.07,31.007,1.826,0.138,0.104,0
12,1,0,18,194,205,0,2100,0,1.029,28.094,0.009,0.091,0.096,1
16,0,0,315,69,172,1,2221,0,0.577,21.894,0.079,0.018,0.044,0
10,0,0,129,144449,593,1,146832,0,35.492,75.881,0.031,3.581,0.134,1
16,0,0,2474,23,54,1,1179,0,1.545,12.736,1.445,0.03,0.068,0
12,0,0,8,827549,33,0,2856,1,0.683,48.051,0.002,5.293,0.008,0
3,1,0,2409,133,317,0,4124,0,1.894,28.222,0.745,0.059,0.136,0
14,0,0,2632,474,387,0,5224,0,1.957,36.74,0.686,0.163,0.135,0
22,0,0,5635,370,2460,1,7507,0,2.049,46.196,0.932,0.096,0.514,0
20,0,0,37744,574,1784,1,15031,0,4.816,47.576,2.572,0.169,0.452,0
17,0,0,33110,1251764,718,0,39336,1,10.727,92.354,2.305,5.836,0.179,0
18,1,0,1280,6,54,0,1996,0,0.572,7.798,0.313,0.002,0.015,1
19,1,0,4390,57,66,1,5392,0,2.02,17.073,0.973,0.021,0.024,1
20,0,0,1496,311609,846,0,22353,1,6.041,85.279,0.34,4.445,0.206,0
4,0,0,21,167,0,1,2990,0,0.778,0.0,0.005,0.043,0.0,0
12,0,0,11160,139,146,0,26916,0,6.896,24.661,1.35,0.035,0.037,0
21,1,0,1846,130,768,1,1202,0,0.43,32.396,0.507,0.045,0.243,0
20,1,0,2313,28,0,0,2877,0,1.234,0.0,0.689,0.012,0.0,1
3,0,0,64577,2316,379,1,116695,0,45.407,46.025,3.263,0.642,0.138,0
0,0,0,155964,3008,4998,0,138339,0,33.127,68.216,3.647,0.543,0.787,0
19,0,0,7101,62,414,1,2139,0,0.723,24.976,1.224,0.021,0.131,0
22,0,0,224130,664,2281,1,70393,0,16.276,50.262,3.967,0.143,0.424,0
2,0,0,6790,120,254,1,1395,0,1.616,26.575,2.182,0.13,0.258,0
1,0,0,2358,47,0,0,3420,0,0.994,0.0,0.522,0.014,0.0,1
20,0,0,104840,22476,568,0,5064,0,1.835,63.567,3.664,2.213,0.187,0
19,0,0,368,2774760,249,1,8640,1,2.143,81.917,0.087,6.536,0.06,0
21,1,0,2620,63,265,1,1290,0,0.911,23.221,1.047,0.044,0.172,0
14,0,0,2533,1089,1132,1,10173,0,2.104,49.186,0.421,0.203,0.21,0
1,0,0,35,452,189,1,1759,0,0.45,32.09,0.009,0.109,0.047,1
17,1,0,3220,1184,101,1,1025,0,0.884,32.733,1.329,0.704,0.084,0
22,0,0,1930,397393,4061,0,31859,1,7.625,107.131,0.38,4.566,0.679,0
23,0,0,27581,49790,1749,1,36776,1,9.577,80.764,2.102,2.637,0.375,0
3,0,0,1843,6156,2336,1,16584,1,4.031,67.679,0.37,0.915,0.45,0
7,0,0,26801,266,846,1,7999,0,2.316,37.668,2.17,0.074,0.219,0
6,0,0,21,289,49,0,135,0,0.035,22.181,0.005,0.071,0.012,0
0,0,0,10673,1640,1402,0,9723,0,3.302,53.645,1.531,0.443,0.389,0
14,1,0,1231,13,0,0,1233,0,0.843,0.0,0.611,0.009,0.0,1
20,1,0,398,27,0,0,58,0,0.024,0.0,0.153,0.011,0.0,1
3,0,0,6824,55738,2140,1,27136,1,6.623,83.81,0.98,2.681,0.42,0
21,0,0,6,3066,87,0,1455,0,0.372,35.946,0.002,0.579,0.022,0
16,0,0,1779,1446634,2299,0,72328,1,17.192,109.799,0.353,5.843,0.436,0
21,1,0,7688,11194,7573,1,12037,1,5.573,83.279,1.517,1.822,1.505,0
2,1,0,36,0,0,0,182,0,0.158,0.0,0.031,0.0,0.0,1
11,1,0,157,7,0,1,1841,0,0.641,0.0,0.053,0.002,0.0,1
3,0,0,349,154052,254,0,15066,0,3.806,66.191,0.085,3.687,0.062,0
2,0,0,3715,756011,627,1,8572,1,2.081,87.205,0.643,5.218,0.142,0
21,0,0,18447,8535,2671,1,15505,0,3.685,71.426,1.683,1.108,0.491,0
13,1,0,1332,12,32,0,1332,0,0.911,8.968,0.648,0.008,0.022,1
5,1,0,1305,5,151,0,1925,0,0.755,9.002,0.413,0.002,0.058,1
15,0,0,38,37,0,0,154,0,0.052,0.0,0.013,0.012,0.0,0
4,1,0,372,206,465,0,2001,0,0.483,32.765,0.086,0.049,0.106,0
20,0,0,8664,281968,1381,1,10532,0,2.559,90.749,1.133,4.241,0.289,0
22,1,1,6,4,0,0,57,0,0.017,0.0,0.002,0.001,0.0,1
11,0,0,3086,104,402,1,3161,0,1.018,27.919,0.69,0.033,0.122,0
22,1,0,52,0,0,0,111,0,0.077,0.0,0.035,0.0,0.0,0
0,0,0,15084,118,708,0,5786,0,1.693,31.369,1.689,0.034,0.188,0
23,0,0,88211,2111,913,1,12579,0,8.115,52.193,4.059,0.859,0.463,0
19,1,0,166013,514,944,1,22869,0,5.479,42.78,3.708,0.116,0.204,0
16,0,0,32111,996,1421,1,20661,0,10.044,50.127,2.81,0.395,0.525,0
3,0,0,11,215489,399,0,1911,1,0.459,73.579,0.003,3.966,0.092,0
16,0,0,6867,125899,430,1,63114,1,16.113,71.236,1.013,3.501,0.104,0
23,1,0,6463,379,507,1,1457,0,0.746,37.01,1.46,0.177,0.231,0
3,1,0,17088,403,925,1,13955,0,4.007,40.995,1.776,0.109,0.236,0
14,0,0,1478,85,791,0,2692,0,1.473,29.731,0.593,0.045,0.36,1
15,1,0,55374,3055,3108,0,15579,0,5.105,64.536,2.952,0.694,0.702,0
5,0,0,1162,1305,1224,1,21364,0,8.08,51.017,0.364,0.401,0.38,1
22,0,0,1416,22,147,0,2077,0,0.578,15.669,0.332,0.006,0.04,1
21,1,0,1041,223,212,1,1211,0,0.541,29.013,0.382,0.095,0.09,0
14,1,0,9098,34,335,0,2475,0,1.551,20.682,1.902,0.021,0.191,0
8,1,0,481,0,17,0,37,0,0.014,0.0,0.162,0.0,0.006,1
4,1,0,453,21,337,0,841,0,0.221,17.999,0.112,0.005,0.085,0
0,0,0,5594,205,498,1,514,0,0.122,33.1,0.845,0.048,0.112,0
20,1,0,79,2087,193,0,8527,0,2.052,40.267,0.019,0.407,0.045,0
19,1,0,2804,66800,103,1,22750,0,7.259,51.597,0.639,3.105,0.032,0
15,1,0,680,53,286,1,998,0,0.503,22.576,0.295,0.026,0.135,0
15,0,0,10226,564,632,1,1782,0,0.742,40.876,1.66,0.211,0.234,0
21,0,0,40,752509,113,1,646,1,0.205,64.086,0.013,5.482,0.035,0
20,1,0,2054,11,92,0,2782,0,1.076,11.263,0.585,0.004,0.035,1
9,1,0,323,1326469,69,0,10424,0,3.335,59.895,0.098,6.053,0.022,0
5,1,0,80,750878,40,0,1185,0,0.361,50.241,0.024,5.437,0.012,0
19,1,0,9465,67,624,0,2391,0,2.891,27.164,2.521,0.078,0.562,0
9,1,0,27,41,0,0,175,0,0.065,0.0,0.01,0.015,0.0,0
17,0,0,1172,5,92,0,1611,0,0.482,8.121,0.301,0.001,0.027,1
12,0,0,33,85999,496,1,11896,0,2.915,70.543,0.008,3.094,0.115,0
9,0,0,6226,1272696,170,1,1142,1,0.747,72.275,1.624,6.726,0.105,0
2,1,0,7696,498,374,1,8027,0,3.897,36.822,1.555,0.217,0.167,0
16,0,0,27274,740,744,1,28074,0,26.188,43.701,3.275,0.525,0.527,0
14,0,0,40,8662,0,0,26778,0,10.124,0.0,0.015,1.453,0.0,1
16,0,0,16378,3826,1202,1,19964,1,5.752,58.513,1.744,0.743,0.297,0
12,1,0,4931,223,813,1,5013,0,1.62,36.269,0.953,0.07,0.233,1
14,0,0,8236,231,164,1,3387,0,1.212,27.811,1.373,0.079,0.057,0
2,1,0,1021,3665,3265,1,22182,0,7.846,66.404,0.308,0.831,0.768,0
20,0,0,15688,5578,5984,0,9566,0,3.427,75.027,1.89,1.098,1.146,0
23,0,0,3838,459,627,1,2978,0,0.877,39.501,0.756,0.127,0.169,0
17,1,0,261,9,245,1,53,0,0.024,12.676,0.111,0.004,0.104,1
22,0,0,19164,299,517,1,17372,0,26.644,35.648,3.414,0.377,0.584,0
20,1,0,12387,307,994,1,10253,0,2.454,39.553,1.377,0.071,0.213,0
10,0,0,26730,79,141,0,18622,0,5.406,21.717,2.17,0.023,0.04,0
11,0,0,607,71587,62588,0,38014,0,10.161,123.461,0.15,3.002,2.875,0
6,0,0,27541,3941,225,0,82336,0,27.882,44.879,2.335,0.848,0.073,0
16,1,0,727,8,0,0,1066,0,0.601,0.0,0.343,0.004,0.0,1
14,0,0,717,393,168,0,458,0,0.208,30.658,0.282,0.165,0.074,0
14,0,0,11938,5942,736,1,89956,0,28.703,57.376,1.571,1.063,0.211,0
12,0,0,4963,156509,611,0,35527,0,10.4,76.75,0.897,3.846,0.165,0
2,1,0,45793,101,93,1,24249,0,14.172,21.013,3.324,0.057,0.053,0
21,0,0,34,576093,472745,1,12131,1,3.063,173.312,0.009,4.987,4.791,0
12,0,0,3831,1088163,3970,1,5948,1,1.438,115.186,0.655,5.576,0.673,0
16,0,0,0,3,2,0,5362,0,5.86,1.523,0.0,0.003,0.002,1
2,0,0,3151,1535,877,0,313,1,0.091,49.727,0.652,0.37,0.228,0
0,0,0,28036,557,238,1,5327,0,2.449,34.635,2.631,0.228,0.104,0
11,0,0,2272,38,0,0,3249,0,1.014,0.0,0.536,0.012,0.0,1
19,1,0,123550,1073,2147,1,22372,0,6.032,53.546,3.535,0.254,0.457,0
2,0,0,434,49,0,0,569,0,0.135,0.0,0.098,0.012,0.0,1
12,1,0,34,0,0,0,223,0,0.193,0.0,0.029,0.0,0.0,1
1,0,0,15466,562,2225,0,144658,0,39.16,48.817,1.646,0.142,0.471,0
20,0,0,490,830848,59,0,770,1,0.283,55.807,0.166,5.726,0.021,0
15,0,0,106,1055637,202,1,2455,1,0.605,73.692,0.026,5.565,0.049,0
22,0,0,2852,393,899,1,6357,0,1.967,40.653,0.633,0.115,0.245,1
22,1,0,6287,33,411,1,2024,0,0.626,21.232,1.08,0.01,0.12,1
22,0,0,8,1038613,1758,0,13160,1,3.559,103.52,0.002,5.641,0.389,0
3,0,0,3583,641195,300,0,4652,1,1.142,76.31,0.631,5.065,0.071,0
3,1,1,201,19,151,0,37,0,0.037,15.05,0.181,0.019,0.139,1
14,0,0,27,12073,210,0,6477,0,1.966,50.301,0.008,1.54,0.062,0
4,1,0,12366,30,189,1,7534,0,2.879,18.018,1.745,0.011,0.07,0
1,1,0,171,249184,984,0,26368,0,8.547,85.648,0.054,4.404,0.277,0
16,0,0,3045,346,160,1,2353,0,0.822,29.723,0.724,0.114,0.054,0
12,0,0,17631,335504,998,1,73241,1,19.609,87.877,1.744,4.509,0.237,0
3,0,0,18,16,0,0,151,0,0.045,0.0,0.005,0.005,0.0,0
10,1,0,89,1152882,65,1,495,1,0.202,58.478,0.036,6.157,0.026,0
23,1,1,6,4,0,0,8,0,0.002,0.0,0.002,0.001,0.0,1
10,1,0,19,0,0,0,136,0,0.118,0.0,0.016,0.0,0.0,1
23,1,0,1,11,4,0,1,0,0.0,3.999,0.0,0.005,0.002,0
19,0,0,8302,11759,1925,1,19388,1,5.81,70.886,1.249,1.509,0.455,0
17,1,0,91364,196,159,1,30070,0,11.601,26.813,3.59,0.073,0.06,0
4,0,0,50716,2991,2079,1,35477,0,15.754,61.149,3.158,0.845,0.654,0
13,0,0,38210,803,1300,1,54435,0,14.752,47.97,2.43,0.197,0.302,0
3,1,0,1240,214,965,0,4839,0,1.341,36.913,0.295,0.058,0.237,0
18,0,0,22991,407632,111428,1,33666,1,7.438,150.123,1.805,4.512,3.243,0
5,0,0,61107,1081179,39243,1,110940,1,39.978,146.96,3.136,5.968,2.717,0
11,0,0,639,571,0,1,2352,0,0.62,0.0,0.156,0.14,0.0,0
10,0,0,470,254940,800,1,18983,1,4.557,83.231,0.107,4.13,0.176,0
19,0,0,4191,326,1002,1,6938,0,1.655,40.013,0.693,0.075,0.214,0
5,1,0,1798,32,121,0,2546,0,0.91,16.797,0.496,0.011,0.042,1
16,0,0,11941,3531,2436,1,559,1,0.166,63.711,1.514,0.717,0.544,0
22,0,0,50,1879490,0,0,28090,0,7.443,0.0,0.013,6.213,0.0,0
3,0,0,19735,790175,114,1,11669,1,3.289,64.436,1.881,5.41,0.032,0
4,0,0,3152,232,829,0,1633,0,0.41,36.639,0.583,0.057,0.189,0
18,0,0,95591,1827,1023,0,6948,1,2.301,52.062,3.486,0.473,0.292,0
14,1,0,1599,10,162,0,2280,0,1.479,12.214,0.711,0.006,0.1,1
9,0,0,34962,225,880,0,8606,0,6.365,36.757,3.291,0.154,0.501,0
18,0,0,7591,759216,1934,1,11799,1,3.814,102.469,1.239,5.507,0.486,0
4,0,0,693,973,257,1,86495,0,27.03,38.212,0.196,0.265,0.077,0
20,0,0,8837,336,379,1,7697,0,2.697,34.572,1.41,0.111,0.125,0
18,1,0,469,143,659,0,391,0,0.512,32.265,0.479,0.172,0.622,0
20,1,1,9,12,0,0,18,0,0.005,0.0,0.003,0.004,0.0,1
20,0,0,20233,592962,386,1,12461,0,3.554,79.205,1.913,5.137,0.104,0
1,0,0,30972,499,320,1,25589,0,7.799,35.867,2.346,0.142,0.093,0
14,0,0,258,5,0,0,121,0,0.03,0.0,0.063,0.001,0.0,1
18,0,0,528,76,137,0,2042,0,0.966,21.403,0.223,0.035,0.063,0
3,0,0,29454,48107,41787,0,249531,0,60.027,114.716,2.09,2.532,2.403,0
20,1,0,2080,9,14,0,2957,0,0.806,6.236,0.449,0.002,0.004,1
12,1,0,1736,112,1389,0,1823,0,0.439,34.212,0.349,0.027,0.289,1
0,0,0,821,556,0,1,6368,0,2.138,0.0,0.243,0.171,0.0,1
17,0,0,2156,2141399,1012,1,173252,0,42.339,100.882,0.423,6.262,0.221,0
4,1,0,438,86,118,1,721,0,0.214,21.343,0.122,0.025,0.034,0
7,1,0,1536,4,0,0,2168,0,0.586,0.0,0.347,0.001,0.0,1
3,1,0,3414,205,152,0,12702,0,4.813,26.802,0.83,0.075,0.056,0
15,1,0,867,59,308,1,363,0,0.199,23.474,0.388,0.032,0.156,0
4,0,0,20277,453,357,1,7676,0,1.843,35.978,1.77,0.103,0.082,0
11,0,0,1513,58,249,1,2592,0,0.96,22.514,0.445,0.021,0.088,0
10,0,0,714,23504,231,1,5688,0,1.714,54.821,0.195,2.09,0.067,0
23,1,0,11468,269,361,0,8807,0,4.558,32.984,1.937,0.13,0.171,1
18,0,0,20199,5324,1016,1,8719,0,2.265,59.414,1.832,0.868,0.234,0
18,0,0,290,462037,380,1,4143,1,1.003,77.514,0.068,4.726,0.088,0
18,0,0,43,114386,534,0,63222,1,19.813,73.172,0.013,3.607,0.155,0
7,0,0,65801,823,242,1,41704,0,14.089,36.881,3.145,0.245,0.079,0
22,0,0,10328,72,193,1,1256,0,0.427,22.602,1.506,0.024,0.063,0
15,0,0,11601,1961,667,1,91244,0,21.913,49.314,1.331,0.386,0.149,0
19,0,0,2592,1318,1223,1,2812,1,0.714,51.082,0.506,0.289,0.27,0
13,0,0,2465,114,70,1,5799,0,1.503,20.226,0.494,0.029,0.018,1
20,0,0,1714,160440,2200,1,217967,1,50.749,92.25,0.336,3.647,0.414,0
3,0,0,2473,26,0,0,3424,0,1.332,0.0,0.674,0.01,0.0,1
4,0,0,50783,301,1668,0,1863,0,0.616,42.371,2.879,0.095,0.439,0
23,0,0,7900,76121,503,0,82039,0,19.946,69.942,1.072,2.971,0.115,1
9,0,0,2451,475,329,1,22978,0,5.642,35.754,0.471,0.11,0.078,1
19,0,0,41,242,1238,0,221,0,0.049,39.122,0.009,0.052,0.243,0
20,0,0,61817,138252,2131,1,14415,1,3.628,90.727,2.807,3.578,0.429,0
0,0,0,10294,7924,1972,1,2072,1,0.494,68.117,1.24,1.061,0.385,0
16,1,0,52,0,0,0,124,0,0.086,0.0,0.035,0.0,0.0,0
11,1,0,288,0,0,0,769,0,0.438,0.0,0.152,0.0,0.0,0
11,1,0,1007,34,154,0,1474,0,0.622,17.931,0.354,0.014,0.063,1
12,1,0,299,25,0,0,50,0,0.023,0.0,0.128,0.011,0.0,1
4,1,0,1125,9,75,0,1808,0,1.18,9.972,0.551,0.006,0.048,1
13,1,0,90,4,105,0,20,0,0.007,7.506,0.03,0.001,0.035,1
2,1,0,2206,62,58,0,3105,0,0.895,16.894,0.492,0.018,0.017,1
2,0,0,8944,671,1628,1,19079,0,4.641,48.148,1.156,0.151,0.334,0
14,0,0,3915,499,468,1,11399,0,4.241,38.224,0.899,0.17,0.161,0
19,0,0,6846,172,258,1,13211,0,5.516,28.636,1.35,0.069,0.102,1
18,0,0,829,7121697,148,0,7462,1,1.868,78.956,0.189,7.487,0.036,0
